job_title,experience_level,salary_in_usd,salary_currency,work_setting,employee_residence
Research Scientist,Senior,125000,USD,In-person,United States
Research Scientist,Senior,127300,USD,In-person,United States
Research Scientist,Senior,130000,USD,Remote,United States
Research Scientist,Senior,130000,USD,Remote,United States
Research Scientist,Senior,132500,USD,In-person,United States
Research Scientist,Senior,132500,USD,In-person,United States
Research Scientist,Senior,132500,USD,In-person,United States
Research Scientist,Senior,136000,USD,In-person,United States
Research Scientist,Senior,136000,USD,In-person,United States
Research Scientist,Senior,140000,USD,In-person,United States
Research Scientist,Senior,141288,USD,In-person,United States
Research Scientist,Senior,142200,USD,In-person,United States
Research Scientist,Senior,142600,USD,In-person,United States
Research Scientist,Senior,145000,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,145900,USD,In-person,United States
Research Scientist,Senior,146300,USD,In-person,United States
Research Scientist,Senior,149850,USD,In-person,United States
Research Scientist,Senior,150000,USD,In-person,United States
Research Scientist,Senior,150000,USD,In-person,United States
Research Scientist,Senior,150000,USD,In-person,United States
Research Scientist,Senior,150000,USD,In-person,United States
Research Scientist,Senior,150000,USD,In-person,United States
Research Scientist,Senior,150000,USD,Remote,United States
